Date,Host,Service,Message
"2024-10-14T02:24:45.781Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.780Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.768Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.752Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.744Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.743Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.737Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.737Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.728Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.712Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.704Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.696Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.688Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.688Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.682Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.671Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.653Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.649Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.648Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.645Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.634Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.628Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.608Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.608Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.605Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.602Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.587Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.583Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.562Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.562Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.561Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.558Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.542Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.531Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.519Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.517Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.515Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.510Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.497Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.477Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.475Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.475Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.472Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.470Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:45.455Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:43.533Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000000""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:24:41.980Z","""sc-03-prod-southeastasia-9e33d8cb-cast000000-sc-03-prod-southeastasia""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1000670248 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:41.930Z","""df-23-7-2-12-perf-vmss-us-eastus2000002""","""df-service""","[dd.trace 2024-10-14 02:24:41:510 +0000] [dd-trace-processor] WARN datadog.trace.agent.common.writer.ddagent.DDAgentApi - Error while sending 1 (size=1KB) traces. Total: 126515, Received: 126515, Sent: 0, Failed: 126515. java.net.ConnectException: Failed to connect to datadog-agent/172.18.0.2:8126 (Will not log warnings for 5 minutes)"
"2024-10-14T02:24:39.616Z","""ceaidmds-24-8-16-0-prod-vmss-us-eastus2000001""","""dmds-service""","Unable to create the wallet"
"2024-10-14T02:24:38.640Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.593Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.587Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.576Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.569Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.552Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.550Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.547Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.535Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.526Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.526Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.505Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.504Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.495Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.492Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.486Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.486Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.461Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.458Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.447Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.444Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.444Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.437Z","""sc-03-prod-westeurope-8cb5ec23-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.416Z","""sc-03-prod-westeurope-4b5467f3-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.415Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.403Z","""sc-03-prod-westeurope-67080139-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
"2024-10-14T02:24:38.401Z","""sc-03-prod-westeurope-054e6293-cast000000-sc-03-prod-westeurope""","""dmds-service""","{errorMessage=No group level item rules for groupLevelId:1002199227 were found in the CDM., status=ERROR}"
